State,Hospital Name,URL,Established,Construction Began,Opened,Current Status,Building Style,Architect(s),Alternate Names,Raw Text,Closed,Location,Architecture Style,Peak Patient Population,year_opened_LLM,year_closed_LLM,number_of_beds_LLM,number_of_patients_LLM,peak_patient_population_LLM,hand_check_flag_LLM
Oklahoma,Sasakwa Female Academy,https://www.asylumprojects.org/index.php?title=Sasakwa_Female_Academy,1880,,1880,,,,,"The Methodist Episcopal Church built Sasakwa Female Academy in 1880 near Sasakwa. In 1887 the Seminole took control of the school, and Chief John Jumper hired William Packer Blake as superintendent. In 1892 the institution was moved south of Wewoka and later consolidated with a new girls' boarding school called Emahaka Mission or Academy.
https://www.okhistory.org/publications/enc/entry.php?entry=SE013",1892,"2 Mi West of Sasakwa, Ok",,,[1880],[None],[None],[None],[None],1
Oklahoma,Seger Indian Training School,https://www.asylumprojects.org/index.php?title=Seger_Indian_Training_School,1893,,1893,,,,,"The Seger Indian Training School was on the eastern edge of Colony, in Northwest Oklahoma Oklahoma. John Homer Seger, a white settler in the Indian Territory, founded the school in 1893 on 300-acres of land. Seger had come to the Darlington Agency in 1875 to work as a teacher, and he established the Seger Colony (the predecessor of Colony) in 1886 with 120 Arapaho.
The school taught farming and industrial skills to Native Americans until it closed in 1941; one of the buildings later became Colony's public school. When the school closed in 1941 there were reportedly over 30 structures on the property, and the students were farming approx. 1200 acres of land. The buildings included dormitories for the girls and boys, office buildings for staff, a chapel, barns, and even a small hospital. Most of the buildings included running water, sewage, and electrical lighting. In 1941 at closing the school also reported having sold some 200 head of cattle, many good horses, and 200 head of hogs that had been raised by the students. The last year of operation in 1941 boasted 160 pupils who were afterwards transferred to other Indian schools.
Notably, after the closing of his school Segar took a superintendent position for the Arapaho Boarding School from 1874 until 1879.
The school was added to the National Register of Historic Places in 1971; at the time, its buildings were stated to be in poor condition. It was removed from the Register in 1973.",1941,"Colony, OK",,,1893,1941,,,,1
Oklahoma,St. Agnes Mission School,https://www.asylumprojects.org/index.php?title=St._Agnes_Mission_School,1897,,,Demolished,,,,"Originally in the Choctaw Nation, Indian Territory, in 1897 Rev. William Henry Ketcham founded the St. Agnes Academy in Antlers. The Catholic Mission school was meant to provide English and Catholic education for Choctaw children. Of the many missionarys of different faith's that had inhabited the Choctaw Nation since their move to Indian Territory, Rev. Ketcham is said to be the only one to master the Choctaw language.
April 12, 1945, a tornado destroyed the St. Agnes Mission School, which was never rebuilt. The Mission was leveled except for the hallway of the school building. Here, huddled under collapsed walls were 60 young students with their teachers, miraculously saved from the storm. Hundreds of homes and other buildings were also damaged or destroyed, and 69 people died, 350 injured. News of this event was overshadowed by Pres. Franklin D. Roosevelt's death on the same day. At the turn of the twenty-first century this tornado was considered the third deadliest in Oklahoma history.",,"near Antlers, Choctaw Nation, OK",,* St. Agnes Catholic School,1897,1945,,,60,0
Oklahoma,St. Elizabeth's Boarding School,https://www.asylumprojects.org/index.php?title=St._Elizabeth%27s_Boarding_School,,,1888,Demolished,,,,"St. Elizabeth's Academy was in Purcell, Oklahoma, about as far north of Pauls Valley as Bloomfield was to the south. Like Bloomfield, it was a school for Indian girls, and while it wasn't as old as Bloomfield, it also had a colorful history. It was founded by the Order of St. Francis, which sent three nuns from Glen Riddle, PA to the Chickasaw Nation in 1888 to establish a school. The church and school buildings were built by Benedictine priests who lived nearby. Purcell's founder, Robert Love, offered a portion of his pasture for the church and school, and a three-story dormitory style building was erected on the site.
The project would have certainly failed had it not been for the efforts of Benedictine priest Vincent Jolly, who taught at the Sacred Heart Academy in Pottawatomie County. He had heard about the work of Sister Katherine Drexel, a nun from a wealthy Philadelphia family who was using her fortune to fund schools in Indian communities. Father Jolly convinced Sister Katherine of the need for schools for the Indians in Oklahoma, and for the next sixty years St. Elizabeth's was supported by Sister Katherine's fortune. 
Sister Katherine was an outspoken religious advocate for oppressed Native Americans and African Americans. She financed more than 60 missions and schools throughout the south and southwest, as well as Xavier University of Louisiana, the only historically black Roman Catholic university in the United States. She also founded a religious order, the Sisters of the Blessed Sacrament, composed mainly of Indian and Negro nuns. In 2000 she was canonized and became the second American born saint.
In 1886 a church, St. Elizabeth Church, was built on the grounds; later becoming Our Lady of Victory Church after the schools closing in 1948. Our Lady of Victory Church still stands and is an active Catholic Church. And in 1887 a day school called St. Scholastica Day School; but this was only open until 1890. 
St. Elizabeth's started as a coeducational school with a carpet used to partition off the one-room church for school, boys on one side and girls on the other. By 1891, over 100 girls and 57 boys were attending St. Elizabeth’s. Ground was broken also in 1891  on the corner of what is now Fourth and Jefferson for the new two-story day school. It was completed in 1892. The school suffered a fire in 1925 in the chemistry lab that destroyed part of the school.
By 1926 it was for girls only. After converting to girls-only, the school offered piano lessons among the classes offered, and the girls were assigned time during each day for practice. Originally, the school went from first through 12th grade, but the last 20 years only first through eighth grade classes were held.
St. Elizabeth’s closed Sept.1, 1948. During it's 60-year lifespan, 24 nuns from the Mother House in Pennsylvania served St. Elizabeth’s. After the convent closed, a two-story section of the building was moved south of the existing church. It was then used as a chapel and piano classroom, along with being a residence for the nuns who remained to staff the day school. The old two-story day school was razed and a new school built in 1959. The day school closed in May 1968 and the building was then used as a parish hall.",1948; however still an active church on site,"Purcell, OK",,,1888,1948,,,,1
Oklahoma,St. John's Mission School,https://www.asylumprojects.org/index.php?title=St._John%27s_Mission_School,,,1888,Closed,,,,"St. John's school for Osage Indian boys opened in October 1888, 8 miles North of Grey Horse along Hominy Creek, by St. Katharine Drexel and the bureau of catholic indian missions.
The original log compound replaced by four-story stone building in 1893. Operated by Franciscan sisters (1888-1907) and Christian brothers (1907-1913). It was closed in 1913 by the Osage Tribal Council.
Students of the Sisters of St Francis were taught from the Bible and forbidden from speaking their native language.
The school remains on the list of Federal Indian Boarding Schools takne April 2022.
A town at the center of the Osage Murders - it has been a ghost town since being abandoned in 1963.",1913,"St Hwy 20, half way between Ralston & Hominy, Osage Co, OK - Grey Horse, OK (ghost town)",,*St. John's Boarding School,1888,1913,,,,1
Oklahoma,St. Joseph's Boarding School,https://www.asylumprojects.org/index.php?title=St._Joseph%27s_Boarding_School,Sept 1892,1892.0,1893,Demolished,,,St. Joseph's Academy |  St. Joseph's Mission School,"The first school in Chickasha, Oklahoma was started in September 1892 by the Presbyterian church. The following fall a school building was built.  A subscription fee of $1.50 a month was charged, but that was not enough to pay for the lumber used to build it, so the Chickasha School Company made plans to sell the building in order to pay the debt.
In 1898, the property consisting of a whole block, with a two-story school building was purchased from the Chickasha School Company by Reverend Isidore Ricklin of the Catholic church, O.S.B. of Anadarko, for $1,650. Mother Mary Agnes, who was at the time Superior General of the Sisters of the Third Order of St. Francis, Glen Riddle, Pennsylvania, sent four Sisters to open Saint Joseph School at Chickasha, Indian Territory, on the 25th of August, 1899.  It was the only religious school in Grady County.  St. Joseph School began with an enrollment of 135 students.
Improvements and addition were made through the first years to accommodate the increased number of children in the parish.  When it was realized that the income of the Day School was insufficient to support the school, the Boarding School was initiated to provide more funds.  The classrooms were on the first floor of the two-story building while the Sisters and the few children lived above.  The number of children increased in the parish, therefore, more Sisters were needed.  The Sisters needed more classrooms so they proceeded to build another small building from their funds.  The Knights of Columbus urged the Sisters to enlarge the building, making a contract to occupy a portion of it until it was required for the school.  It wasn’t long until the school required all available space for classrooms.
After twenty years of steady labor and determination, a campaign was started for the purpose of obtaining funds for the erection of a new school.  The growth of the school had been very rapid and the buildings were entirely inadequate to the use of the increasing student body.  The campaign was a success and the rough red brick building which the residents of Chickasha remember as St. Joseph’s Academy was built.  The old white wooden building was moved, from the Northwest corner of 7th Street and Colorado Avenue to the Northeast corner of 8th and Colorado by the contractors, Monnot and Reid, and the building was later dismantled on July 30, 1937.
Saint Joseph's Academy is identified as St. Joseph's Catholic Boarding School on the Census of 1910.  It was actually St. Joseph's Academy, a Catholic School conducted by the Sisters of  Saint Francis.  The census showed only 7 of the 25 boarding students were Indian.  Those Indian students were also listed as residents of the St. Joseph Orphan School.  The other students were found with their parents on the next census.  Frequently, the orphan Indian students moved on to additional educational facilities.  Some were found on the 1920 census in Murray County at the Murray State School of Agriculture in Tishomingo, Oklahoma.
St. Joseph's School, later called St. Joseph's Academy, was run by the Sisters of St. Francis.  This order of religious nuns, in America, originated in 1855 in the city of Philadelphia.  Bishop John W. Neumann enlisted the help of the sisters who had a base community in Ireland.  Pope Pius IX counseled the bishop to found an American Community from within the ranks of his own parish in Pennsylvania.  In reviewing the census records at St. Joseph we can see the prevalent Irish background of the Sisters, and also the Community's ties to the state of Pennsylvania.",,"Chickasha, OK",,,1899,,,,,1
Oklahoma,St. Louis Industrial School,https://www.asylumprojects.org/index.php?title=St._Louis_Industrial_School,1887,,1887,Demolished,,,St. Louis Mission School for Osage Girls |  St. Louis Mission Boarding School,"The St. Louis Mission School for Osage Indian girls was established 1887 by St. Kathrine Drexel and Bureau of Catholic Indian Affairs, 1/2 mile southwest of Main & Palmer in Pawhuska. The original wood-frame building burnt down in 1889 and was replaced by a four-story stone building in 1890.
In 1904 the boarding school had a documented attendance of 125 Osage girls. In 1905 the school also served as a ""Day School for Half-Breeds and Whites"" in the area as well as Osage girls.
The Mission School was operated by Franciscan sisters (1887-1915), Loretto sisters (1915-1942), and Blessed Sacrament sisters (1942-1949.)
Later, the buildings were razed and replaced with a low-income housing project.",1949,"Pawhuska, OK",,,,,,,,1
Oklahoma,St. Mary's Mission School,https://www.asylumprojects.org/index.php?title=St._Mary%27s_Mission_School,1893,1893.0,"March, 1894",Demolished,,,St. Mary's Mission Boarding School |  St. Mary's Industrial School |  St. Mary's of the Quapaws,"Opened by the Catholic Rev. William H. Ketcham in Quapaw Station, Oklahoma (now called Picher, OK). The 40-acres of Quapaw land was given by the Quapaw Tribal Council to establish a Catholic school on the reserve. The school cost $1500.00 to build, with a $350.00 Priest's house nearby.
Historians have consistently referred to the Quapaws as a Catholic tribe. As early as 1673, Father Marquette, a Jesuits, had visited the Quapaw.
The Catholic Indian Boarding schools took the Federal Boarding school's advice and set separate learning programs for boys and girls. Boys studied for jobs they were thought to be capable of when they grew older, physical labor, farming, handling cattle, gardening. The girls were taught the ""American"" way to cook, clean, sew, and keep a house.  (They took this a step further by making completely separate homes in different towns for the Osage children.) All children were required to speak English and honor Catholic teachings while shunning their own culture.
As early as 1901 zinc mining had begun in Quapaw Station, and in 1912 a large mine was established on the land of Benjamin Quapaw, a tribal elder. This became one of the richest zinc and lead fields in the world.
In 1937, the church leased the property for mining, which resulted in the site being largely covered by mine tailings (known as chat) contaminated with heavy metals.
In 1975, the Catholic Church deeded the property back to the Quapaw Tribe. The ruins of the church and school, as well as contaminated mine tailings and a cemetery, remain on the property today.",1927,"Picher, OK/Quapaw Station, OK",,,,,,,,1
Oklahoma,St. Mary's Academy,https://www.asylumprojects.org/index.php?title=St._Mary%27s_Academy,1880,,1880,Preserved,Cottage Plane,,St. Mary's at Sacred Heart Institute,"In October 1876, Father Isidore Robot completed a deal with the Potawotami Indians for a tribal grant of land which included the current site of Sacred Heart Mission.
The Saint Mary's Academy was established in 1880 near Asher, OK for the education of girls, along with a boarding school for boys, the Sacred Heart Institute. By 1884, there was a convent, a school for the girls, stables, employees' houses, blacksmith shop, tool house, carpenter shop, and a bakery-where the Sisters baked 500 French loaves each day. A model farm - with a great variety of orchards, gardens, vineyards, fields, herds of animals and every form of agriculture was developed. The farm had two main purposes: to supply food for the institution and to provide a model for the Indian boys to copy. The mission had its own publication, the Indian Advocate, which was published from 1888 to 1910 in the bakery building.
On the night of January 15, 1901, a fire broke out in the dining room of the Indian Boys School and swept out of control. Before it was over the blaze had destroyed the monastery, boys' school, college, girls' school, convent, and the church. The entire mission was destroyed with the exception of a few small buildings. The bakery and the two-story log cabin are the only buildings that remain today. Temporary wooden buildings were set up to carry on the boys' school, while the Sisters of Mercy moved one-quarter of a mile southeast to create a new St. Mary's Academy. Mass was celebrated in a converted granary. The present church was begun in 1905, but was not completed until 1914.
Both St. Mary's Academy and Sacred Heart closed in 1965 and were listed on the National Registry of Historical Places in 1983. Today the most significant building on the site is the Sacred Heart Catholic Church, completed in 1914. It is located at the top of Bald Hill, represented as the highest point in Pottawatomie County. The church is an example of a restrained style of Gothic Revival, with a red tile roof and a stumpy front tower. Nearby are two cemeteries, one for the sisters and one for the abbey. Other buildings include one and two-story log houses dating to the late 1800s and a two-story sandstone bakery. The foundations of the school buildings and other structures are visible as well.",,"Asher, OK",,,1880,1965,,,,1
Oklahoma,St. Patrick's Mission School,https://www.asylumprojects.org/index.php?title=St._Patrick%27s_Mission_School,,,1872,Closed,Cottage Plan,,Anadarko Boarding School,"Opened in 1889 as the St. Patrick's Mission School by the Catholic church. 1 of 12 such mission schools opened by the church, St. Patrick's was the first and in operation the longest; running concurrently until 1966. A project of the Benedictine monks at Sacred Heart in the Potawatomi Nation, the mission was directed by Father Isidore Ricklin. He built the original mission complex at Anadarko and then rebuilt it after a disastrous fire in 1909; replacing wood frame buildings with a large brick three-story building.
The school served Kiowa, Comanche and Apache children. The school had a sizable farm; enough to feed the children and teachers, as well as a peach and apple orchard, and grapes of great quality.
Between 1911 and 1933 St. Patrick's was an official federal Indian school called Anadarko Boarding School. Priests and sisters who staffed it held civil service positions under the Department of the Interior. The Superintendent at this time was Father Aloysius Hitta. In 1916 a Memorial Chapel was built on the grounds, with sloping ceilings inside painted by notable student artists who attended the school at the time.
In 1966 the school was renamed the [Riverside Indian School] or Riverside Government Indian School and it is currently still in operation as The Bureau of Indian Education’s largest and oldest off-reservation boarding school. Students who attend come from 75 different tribes and live at campus 8 months a year.",1996,"Anadarko, OK",,,[1889],[1966],[None],[None],[None],1
Oklahoma,Seneca Boarding School,https://www.asylumprojects.org/index.php?title=Seneca_Boarding_School,1871,1872.0,1880,Demolished,Cottage Plan,,Seneca Indian School | Seneca Industrial Boarding School | Wyandotte Mission School,"The Wyandotte tribe was removed to this area of Indian Territory (Oklahoma) in 1867. The Society of Friends (Quakers) established a mission in Wyandotte in 1869. The Wyandotte Tribal Council donated land for the Quakers to establish a boarding school for Seneca, Eastern Shawnee and Wyandot, Ottawa, Modoc, Eastern Quapaw, United Peoria, and Western Miami children. Construction of the school began in 1871 and classes began in 1872 with fewer than 50 students. Due to increased pressure after the Federal government took over in 1880, the enrollment increased to more than 135 by 1885.
Other names for the school were Wyandotte Mission, Seneca, Shawnee, and Wyandotte Industrial Boarding School, and Seneca Boarding School. It was supported bu the Quaker Friends' Church until 1880 when it became fully supported by the Federal Government. By the 1920s, the composition of the student body had changed, and was largely Cherokee students. The school had a capacity of 130 students.
The school offered education to children ages 4 - 18, initially offering curriculum through the fourth grade, later expanding to the ninth grade in the 1920's. Unlike the church-sponsored school that failed, the Seneca Indian School ""thrived"" in turning so-called ""savages"" into students; earning it the nickname ""Marvel of the Wilderness."" The boys worked in carpentry, and farm management and maintenance. The girls were taught English cooking, sewing, home management, and grooming.
After the 1880 government take-over, the school is reported to have had strict military discipline and dress reviews, and forbade the speaking of Native languages. The schools superintendent often reported students not returning after Christmas breaks (the only break of the year, a Christian holiday.)
The school had an outbreak of measles and typhoid in 1927, and ""dozens of children"" died.
In 1928, a new principal was appointed, Joe Kagey. The school changed its admittance policy, and was opened to children of all tribes. It became an ""institutional"" school for children coming from situations of hardship. During this period, the school was known for having a successful athletic program in which their teams ranked among the best in the state in football, basketball, baseball, tennis and track. They held an ""Athletic Field Meet"" which included compitition in all sports. In 1952, there were 173 Cherokee students, and a 100 students from other tibes. Kagey retired in 1956.
The school closed on June 15, 1980. The school's 189 acres of land were returned to the Wyandotte Tribe.
Current location of the property is 1 mile south of St Hwy 60 and 12 miles southest of Miami, OK.",1980,"Wyandotte, OK",,,1872,1980,,,173,1
Oklahoma,Sulphur Springs Indian School,https://www.asylumprojects.org/index.php?title=Sulphur_Springs_Indian_School,,,,,,,,"Sulphur Springs was a Choctaw Indian community formerly existing in Ceder County of the Choctaw Nation of Indian Territory. It was located 3/4 mile south-southeast of the highway intersection of OK 3 and OK 93 in present-day Rattan, in Pushmataha County, Oklahoma. It was renamed Rattan in 1910, due to statehood in 1907, when white settlers tore down the Ceder Country Courthouse.
The Sulpher Springs Indian School was a primary school run by the Choctaw Tribe and overseen by the Federal Government in Indian Territory, before statehood. Primary schools like these were usually located in full-blood communities far removed from white civilization. At Sulpher Springs, students were taught in Choctaw language, but were given lessons from books supplied by the Federal Gov, reportedly ""-such books as were used in the States twenty-five years ago."" Pupils enrolled is reported as 35 in The Report of the US Indian Inspector for the Indian Territory of 1899.",,"Rattan, OK",,,,,,,,1
Oklahoma,Tullahassee Manual Labor School,https://www.asylumprojects.org/index.php?title=Tullahassee_Manual_Labor_School,,,1850,,,,,"Tullahassee Manual Labor School was a boarding school for Creek freedmen funded by the Creek Nation in the Indian Territory.  The Tullahassee  school was originally founded in 1850 as the first of three boarding schools for the education of Creek children by the Creek Nation. The school was located at the confluence of the Arkansas and Verdigris Rivers on the northeastern edge of Creek Nation and served as the premier educational institution among the Creeks for many years.  In December 1880 the three-story brick school building was mostly destroyed in a fire.  The Creek Council used the opportunity to relocate the Indian boarding school to a new location and offered the burned-out building and the 100 improved acres surrounding the building to the African Creeks for use as a boarding school. The Council also provided funds to re-build the school, and with the cooperation of Baptist Home Mission Society reopened the school in 1883 as the Tullahassee Manual Labor School.   For many years Tullahassee was the only school in the Indian Territory to offer schooling beyond the elementary grades for Indian freedmen. The acreage around the school was expanded over the years to include 300 acres of orchards and cultivated fields and the school building itself was expanded in the late 1880s and early 1890s to accommodate 150 students. Tullahassee was the only freedman boarding school to remain open after tribal dissolution in 1906 and was operated by the Interior Department until 1914 when it was sold to Waggoner County and continued as a school for African American Oklahomans until 1924.",1824,,,,1883,1924,,,150,1
Oklahoma,Tuskahoma Female Academy,https://www.asylumprojects.org/index.php?title=Tuskahoma_Female_Academy,,,1892,,,,Choctaw Female Academy | Tvshka Homma Female Institute,"Due to lack of educational resources for Native youth in the area the Choctaw Tribe voted to build a school to educate the Choctaw females. The school opened in 1896, building having been completed for $22,000. The building was 3-story dormitory style.
General Council Mr Peter J Hudson was appointed the first superintendent, serving for 6 years. A Post Office was established at the school known as Lyceum. Miss Nellie Wakefield was superintendent for 8 years following Mr Hudson.
The school was in operation as a Choctaw girls school until 1925 when it was accidentally detroyed by fire.",1925,"Lyceum, Wade County, Creek Nation - approx 4 MI southeast of Tuskahoma, OK",dormitory style,,1896,1925,,,,1
Oklahoma,Wapanucka Academy / Alan Academy,https://www.asylumprojects.org/index.php?title=Wapanucka_Academy_/_Alan_Academy,1852,1851.0,1852,Demolished,Cottage Plan,,Allen's Academy |  Wapanucka Institute |  Wapanucka Female Manual Labour School |  Chickasaw Rock Academy,"In 1851–52 the Chickasaw Nation and the Board of Foreign Missions of the Presbyterian Church constructed Wapanucka Female Manual Labour School. The institute, named for a nearby creek, which honored the Delaware, opened in October 1852 with Rev. Hamilton Balentine. Rev. Balentine remained superintendent until he was succeeded by Rev. Charles H Wilson in 1856-1859. In 1859 Rev. Balentine returned it seems for at least 1 year.
In later years, locals called the school Allen's Academy, for James S. Allen, who supervised the establishment, and later many used the name Rock Academy for the impressive stone building.
In 1860 the mission board withdrew their support, and the school closed.
During the Civil War the Confederates used the building as a hospital and a prison. After the war the academy reopened, serving male and female students. In 1883 the Post Office Department designated a Wapanucka post office for the institute.
In 1890 it became a boys' school, and in 1911 it was permanently closed and the property sold.
Near the ruins of the school is the grave of Mary C. Greenleaf, a teacher at the academy, who died in 1857.",1911,"South of Bromide, OK",Limestone 3-level,,1852,1911,,,,1
Oklahoma,Wealaka Mission School,https://www.asylumprojects.org/index.php?title=Wealaka_Mission_School,,,1882,Demolished,Single Building,,,"Wealaka was originally settled around 1880 by Creek Indians after moving to Indian Territory, about 2mi NW of present-day Leonard, OK. The name Wealaka means ""Rising Water"" in the Creek language.
The Wealaka Mission & School was founded in 1882 by Rev. Robert McGill Loughridge, a Presbyterian missionary. The school was to replace the Tullahassee Mission School, which had burned in 1880. The property was sold to private owners after statehood in 1907.
According to an interview with Lilah Denton Lindsey, one of the early staff at the mission, the site was on top of a hill about 40 miles northwest of Muskogee and 0.5 miles south of the Arkansas River; situated along the Sampson Chisholm Trail. The first building was built of brick, three stories high, and 110 feet  by 40 feet. The principal and teachers were housed on the first floor, the chapel and school classrooms were on the second floor, while the third floor contained separate dormitories for the boys and girls.
The building burned down in 1935, so only the basement and cemetery remain.",1935,"Wealaka, OK (near Tulsa)",,,1882,1935,,,,1
Oklahoma,Wetumka Boarding School,https://www.asylumprojects.org/index.php?title=Wetumka_Boarding_School,,,1881,,,,Levering Manual Labor School,"In 1880 the Creek Council appropriated $5,000 for a manual labor school in the nation and Eugene Levering of Balitmore gave an equal amount. (Levering & his brother were wealthy coffee merchants and prominent churchmen of the Southern Baptist Convention. The school was in the southwest part of what was then the Creek Nation, near the north fork of the Canadian River, at the old home of Ward Coachman.
On September 1, 1881, the Levering Manual Labor Mission School, under the auspices of the Home Mission Board of the Southern Baptist Convention and partially supported by the Creek Nation, opened to 50 Creek boys and 50 Creek girls.
By 1902 Wetumka public school had an enrollment of 261 and employed three teachers and a principal, Rev. J.A. Trenchard (selected by the Southern Baptists).  land had been cleared for an orchard of 1,000 apple trees and 450 peach trees. The school farm produced 400 bushels of wheat, 250 bushels of oats, 1,000 lbs of beans, 850 lbs of green peas, 30 bushels of onions, 35 bushels of tomatoes, 40 bushels of potatoes, and 60 acres of corn. Girls were issued aprons, calico dresses, linsey dresses, plaid dresses, skirts, shoes and a handkerchief. Boys were issued coats, pants, socks, and shoes. All clothing was donated by the Southern Baptist Council of Women.
In January 1882, Trechard wrote ""Eighty cases of Measles among the pupils has been a serious drawback, but otherwise the school is doing well. Some of the students can not endure restraint, the discipline necessary at school, or their studies, so they run away and generally tell very large tales of 'starvation', 'hard work' and 'hard whippings'. The large majority are contented""
On May 26, 1883 Trechard wrote the Home Mission Board reporting the death of his wife on May 19; the school had owned 175 head of cattle on May 1st but they had disappeared and a member of the Creek Council thought they had been driven to Muskogee to be sold, and some to the Choctaw Nation. ""I fear drunkenness and thievery will nearly ruin us if no check can be put on these vile evils...""
Later in 1883 Trechard writes, ""At Christmas the parents came in and took out most of the children to spend Christmas at home. While at home a rebellion within the Creek Nation broke out, and only about half the students returned to school. After the rebellion was defeated by the Creek Nation, the pupils in attendance are recorded as 96 boys and 77 girls.
In December 1883, Trechman was replaced by Isreal G. Vore. Vore stated the school's need for a hospital, smoke house, milk and fruit houses; which Vore suggested could be of rock as it was cheaper to build with than wood. In 1885 the student population was up to 120 pupils. Dr. J. C. Wingo was sent from Eufala to teach and act as physician for the school. Books for the library were sent from Mission Boards in New York and Pennsylvania. The Creek Nation appropriated $7,000 to finish payment on the hospital.
By 1886 music was being taught, and the school employed many additional workers, such as; a gardener, a laundress, a herder, mechanic, & poultryman. Later that same hear Vore wrote to the trustees that the buildings were badly in need of repaid, particularly the chimneys. The beds were worn out. There were one hundrd students present. In 1886, fifty-six were females and one of them, Emma Bruner, died May 4.  Another loss was the death on October 10, 1887, when Goliah Herod died.
In January 1887, Major Vore died after being Superintendent for 4 years. J. 0. Wright became the new Super. The Woman's Baptist Home Mission Society of Maryland sent a set of wagon maker tools and blacksmithing tools worth $75.00. The school had a fine upright piano in addition to an organ. There was grown on the mission land 2500 bushels of eorn, one hundred tons of millet and prairie hay was put up for the winter. One hundred seventy cattle were owned by the missionaries and they brought fifty-five spring calves. There were eighty hogs, a good span of mules, one pony and a colt.
Because of illness the school closed on June 9, 1890. Dysentery had invaded the mission and Mr. Wright's little son, Bennie, was taken from his loving parents. Next Charlie Scott and Eliza Bruner were ""called to their long home. . . ."" On June 19 Miss Sarah Cundiff, the laundress, also died. Wright's report to Chief Perryman, dated September 1, 1890,to June 30, 1891, gave the number of pupils as one hundred eightgtwo; there had been considerable sickness, some cases serious.
In November 1938 classes were held in churches and the National Guard Armory after a fire destroyed the high school building.
On September 1, 1881, the Levering Manual Labor Mission School, under the auspices of the Home Mission Board of the Southern Baptist Convention and partially supported by the Creek Nation, opened in Wetumpka, Oklahoma to provide education for Creek children. It had a start-up cost of around $10,000 and at first had only crude log buildings. The school was gradually upgraded to framed buildings, with a 2-acre campus and additional 80-acres for fields and orchards. 10 acres were cleared for 1000 apple trees, and around 450 peach trees. In 1885 the school built it's only stone building; a hospital with the cost of $1400.
By 1891, grounds had been improved and a white fence separated the girls and boys sides of the campus. (The boys on the South side, the girls on the North.) The pupils were not segregated during classes but were segregated most all other times, including church. One common punishment for girls was to have rags tied to their feet and be made to mop whole floors of the dorms this way.
In an account written in 1887 inside ""The Gospel in All Lands"" produced by the Methodist Episcopal Church, there were approx. 100 boys & girls in attendance, all of whom lived at the school. In addition to the ""English education"" the students received, this book also recounts many girls being trained as teachers and young boys as preachers of the Methodist faith.
In 1883, the minutes of the 16th Annual Session of the Baptist General Association of Virginia, names Major J.G. Vore as Superintendent and claims over 100 Indian pupils.
In 1888, the 20th Annual Report of the Board of Indian Commissions reported Brother James O. Wright as Superintendent; saying the institution was ""never more prosperous"". This document also reports ""more than 150 students"" in attendance.
Buildings in 1891 included the hospital, a 2-story boys dorm, admin building, a doctor's home & office, several smaller girls dorms, commissary, meat house, smoke house, laundry, and ice house. The boys dormitory burned in 1909, no reports of if any deaths were associated with this fire.",,"Wetumpka, Ok",,,1881,1890,,,150,0
Oklahoma,Wewoka Mission School,https://www.asylumprojects.org/index.php?title=Wewoka_Mission_School,1868,,1866,Demolished,Single Building,,Ramsey Mission School | Seminole Mission,"The Seminole National Council formed in 1866, after moving to Indian Territory. Rev. James Ross Ramsey, a Presbyterian missionary, founded the Ramsey Mission (considered the first school in present Seminole County) in 1866. The mission was built north of Wewoka, the Seminole capitol. The school became Ramsey Mission School in 1880, accepting only Choctaw girls after that time. 
In 1889, control was turned over to the Presbyterians and the school was relocated to a new building south of Wewoka, where it became part of Mekusukey Academy and in 1900 was overtaken by the Federal Government.",1930,"Wewoka, Ok",,,,,,,,1
